farmacia,nome,marca,ean_gtin,preco_de,preco_por,preco_cartao,preco_pix,desconto_pct,url,data_coleta
FarmaPonte,"Proctyl 50Mg G + 10Mg G, Caixa Com 1 Bisnaga Com 30G De Pomada De Uso Retal + 10 Aplicadores",Takeda,7896641801792,96.75,89.01,89.01,87.23,8.0,https://www.farmaponte.com.br/proctyl-50mgg-10mgg-caixa-com-1-bisnaga-com-30g-de-pomada-de-uso-retal-10-aplicadores/p,2026-05-05 09:09:25
FarmaPonte,Nistatina + Óxido de Zinco - EMS 100mui + 200mg pomada bisnaga com 60g,EMS,7896004711195,36.06,24.16,24.16,23.68,33.0,https://www.farmaponte.com.br/nistatina-oxido-de-zinco-ems-100000uig-200mgg-caixa-com-1-bisnaga-com-60g-de-pomada-de-uso-dermatologico/p,2026-05-05 09:09:25
FarmaPonte,"Cerumin 0,4Mg Ml + 140Mg Ml, Caixa Com 1 Frasco Gotejador Com 8Ml De Solucao De Uso Otologico",Novartis,7896548140284,24.95,24.2,24.2,23.72,3.01,https://www.farmaponte.com.br/cerumin-04mgml-140mgml-caixa-com-1-frasco-gotejador-com-8ml-de-solucao-de-uso-otologico/p,2026-05-05 09:09:25
FarmaPonte,Qlaira Caixa Com 26 Comprimidos Ativos + 2 Comprimidos Inativos,Bayer,7891106904582,75.12,64.6,64.6,63.31,14.0,https://www.farmaponte.com.br/qlaira-caixa-com-26-comprimidos-ativos-2-comprimidos-inativos/p,2026-05-05 09:09:26
FarmaPonte,Pílulas Imescard 10 + 10 + 10 + 30mg caixa com 36 drágeas,Osório de Moraes,7898089300042,42.56,42.01,42.01,41.17,1.29,https://www.farmaponte.com.br/pilulas-imescard-10mg-10mg-10mg-30mg-caixa-com-36-drageas/p,2026-05-05 09:09:26
FarmaPonte,"Allestra 30mg 0,075mg + 0,020mg, Caixa Com 63 Comprimidos Revestidos",Aché,7896658036965,97.44,87.7,87.7,85.95,10.0,https://www.farmaponte.com.br/allestra-30-0075mg-0030mg-caixa-com-63-comprimidos-revestidos/p,2026-05-05 09:09:27
FarmaPonte,Tadalafila 5mg Medley 30 Comprimidos Revestidos,Medley,7896422501651,98.05,55.89,55.89,54.77,43.0,https://www.farmaponte.com.br/tadalafila-5mg-30cpr-med/p,2026-05-05 09:09:27
FarmaPonte,"Gel para Pele com Rosácea Galderma Rozex 7,5mg g com 30g",Galderma,7897930760172,117.66,107.45,107.46,105.3,8.68,https://www.farmaponte.com.br/rozex-075pcc-caixa-com-1-bisnaga-com-30g-de-gel-de-uso-dermatologico/p,2026-05-05 09:09:27
FarmaPonte,"Cloridrato De Tansulosina Ems 0,4Mg, Caixa Com 60 Comprimidos Revestidos De Liberacao Prolongada",,7896004761824,271.63,103.22,103.22,,62.0,https://www.farmaponte.com.br/cloridrato-de-tansulosina-ems-04mg-caixa-com-60-comprimidos-revestidos-de-liberacao-prolongada/p,2026-05-05 09:09:27
FarmaPonte,Aflexa colágeno 30 cápsulas,Kester,7908135000984,59.9,59.9,59.9,58.7,0.0,https://www.farmaponte.com.br/aflexa-colageno-40mg-caixa-com-30-capsulas/p,2026-05-05 09:09:27
FarmaPonte,Puran T4 50Mcg 30 Comprimidos,Sanofi,7897595901316,20.83,17.91,17.91,17.55,14.02,https://www.farmaponte.com.br/puran-t4-50mcg-caixa-com-30-comprimidos/p,2026-05-05 09:09:27
FarmaPonte,Slinda Drospirenona 4mg 72 + 12 Comprimidos,,7908134200552,319.31,274.61,274.62,269.12,14.0,https://www.farmaponte.com.br/slinda-drospirenona-4mg-72-12-comprimidos/p,2026-05-05 09:09:28
FarmaPonte,Oleo Mineral Naturol Farmax Frasco Com 100Ml De Oleo De Uso Dermatologico,Farmax,7896902211681,15.7,15.7,15.7,,0.0,https://www.farmaponte.com.br/oleo-mineral-naturol-farmax-frasco-com-100ml-de-oleo-de-uso-dermatologico/p,2026-05-05 09:09:28
FarmaPonte,"Diad 1,5mg 1 Comprimido",,7896523216812,22.82,8.99,8.99,8.81,60.6,https://www.farmaponte.com.br/diad-15mg-1cpr/p,2026-05-05 09:09:29
FarmaPonte,Dexametasona Creme 10 Gramas  Teuto Ge,Teuto,,13.63,12.54,12.54,12.29,8.0,https://www.farmaponte.com.br/dexametasona-cr-10gr-teuto-ge/p,2026-05-05 09:09:29
FarmaPonte,"Epocler 100mg mL + 50mg mL + 10mg mL, caixa com 6 flaconetes com 10mL de solução de uso oral",Cosmed,7896094909182,26.99,24.94,24.94,24.44,7.6,https://www.farmaponte.com.br/epocler-100mgml-50mgml-10mgml-caixa-com-6-flaconetes-com-10ml-de-solucao-de-uso-oral/p,2026-05-05 09:09:29
FarmaPonte,Tadalafila 5mg Neo Química 28 Comprimidos Revestidos,Neo Química,7896714255941,99.6,37.59,37.59,36.84,62.26,https://www.farmaponte.com.br/tadalafila-5mg-28cpr-neo/p,2026-05-05 09:09:29
FarmaPonte,"Rosuvastatina Calcica Ems 10Mg, Caixa Com 30 Comprimidos Revestidos",EMS,7896004729640,116.49,34.95,34.95,8.04,70.0,https://www.farmaponte.com.br/rosuvastatina-calcica-ems-10mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:09:29
FarmaPonte,"Cloridrato De Metformina Prati-Donaduzzi 500Mg, Caixa Com 30 Comprimidos Revestidos",Prati-Donaduzzi,7898148291267,7.91,7.91,7.91,7.75,0.0,https://www.farmaponte.com.br/cloridrato-de-metformina-prati-donaduzzi-500mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:09:30
FarmaPonte,Dramin 50mg Com 10 Cápsulas Gel,Cosmed,7896094999503,23.61,21.96,21.96,21.52,6.99,https://www.farmaponte.com.br/dramin-caps-gel-50mg-10caps-x20/p,2026-05-05 09:09:30
FarmaPonte,Nervocalm 250mg WP Lab 60 Comprimidos,WP LAB Indústria Farmacêutica,7896677701615,82.13,82.13,82.13,61.6,0.0,https://www.farmaponte.com.br/nervocalm-250mg-60cpr/p,2026-05-05 09:09:30
FarmaPonte,Stodal Xarope 150Ml,Boiron,7898927111311,83.71,71.99,71.99,70.55,14.0,https://www.farmaponte.com.br/stodal-xarope-150ml/p,2026-05-05 09:09:32
FarmaPonte,"Lidocaina Ems 50Mg G, Caixa Com 1 Bisnaga Com 25G De Pomada De Uso Dermatologico",EMS,7896004722467,18.98,15.56,15.56,15.25,18.02,https://www.farmaponte.com.br/lidocaina-ems-50mgg-caixa-com-1-bisnaga-com-25g-de-pomada-de-uso-dermatologico/p,2026-05-05 09:09:32
FarmaPonte,Polinize Florais Urgências 30mL,Polinize Florais,7898606971137,43.89,43.89,43.89,43.01,0.0,https://www.farmaponte.com.br/floral-de-bach-polinize-rescue-urgencias-30ml/p,2026-05-05 09:09:32
FarmaPonte,Suplemento Alimentar Cognicx 60 Cápsulas Moles,,7896006217572,167.57,149.89,149.9,146.89,10.55,https://www.farmaponte.com.br/cognicx-60caps/p,2026-05-05 09:09:32
FarmaPonte,"Sulfato Glicosamina 1,5g Nova Química com 30 envelopes",EMS Sigma Pharma,7895296250016,194.49,97.25,97.25,95.31,50.0,https://www.farmaponte.com.br/sulf-glicosamina-15g-po-30saches-nq/p,2026-05-05 09:09:32
FarmaPonte,Citrato de Tamoxifeno 20mg 30 Comprimidos  G  - Genérico Blau Farmacêutica,Blau,7896014668021,262.21,56.51,56.51,55.38,78.45,https://www.farmaponte.com.br/tamoxifeno-20mg-30cp-blau/p,2026-05-05 09:09:32
FarmaPonte,Calman Com 20  Drageas,Aspen Pharma,7895858017156,79.34,69.9,69.9,68.5,11.9,https://www.farmaponte.com.br/calman-c20-drg/p,2026-05-05 09:09:32
FarmaPonte,"Orlistate Prati-Donaduzzi 120Mg, Caixa Com 84 Capsulas Duras",Prati-Donaduzzi,7899547500257,386.76,143.1,143.1,140.24,63.0,https://www.farmaponte.com.br/orlistate-prati-donaduzzi-120mg-caixa-com-84-capsulas-duras/p,2026-05-05 09:09:33
FarmaPonte,Digeliv 30 Caixa Comprimidos Mastigáveis,,7896637032728,106.99,88.89,88.89,87.11,16.92,https://www.farmaponte.com.br/digeliv-30-caixa-comprimidos-mastigaveis/p,2026-05-05 09:09:33
FarmaPonte,Ibuprofeno 100mg Medley Frasco 20ml,,7896422519830,18.03,10.35,10.35,10.14,42.6,https://www.farmaponte.com.br/ibuprofeno-100mg-gts-20-ml-med/p,2026-05-05 09:09:34
FarmaPonte,"Diane 35 2mg+0,035mg 63 Drágeas",Bayer,,94.25,82.94,82.94,81.28,12.0,https://www.farmaponte.com.br/diane-35-3x21/p,2026-05-05 09:09:34
FarmaPonte,Lactosil 10.000 com 30 cápsulas,Apsen,7896637026802,91.57,50.6,50.6,49.59,44.74,https://www.farmaponte.com.br/lactosil-10000-30tabs/p,2026-05-05 09:09:34
FarmaPonte,Motore Extrato Seco de Curcuma 500mg 60 cápsulas,,7896658047817,217.87,175.39,175.38,171.88,19.5,https://www.farmaponte.com.br/motore-extrato-seco-de-curcuma-500mg-60-capsulas/p,2026-05-05 09:09:35
FarmaPonte,"Bicarbonato De Sodio - Adv Caixa Com 10 Saches De 2,5G De Po Para Solucao Oral",ADV Farma,7896230304338,6.99,6.99,6.99,6.85,0.0,https://www.farmaponte.com.br/bicarbonato-de-sodio-adv-caixa-com-10-saches-de-25g-de-po-para-solucao-oral/p,2026-05-05 09:09:35
FarmaPonte,Dorflex 50cpr,Sanofi,7891058020941,29.79,29.79,29.79,29.19,0.0,https://www.farmaponte.com.br/dorflex-50cpr/p,2026-05-05 09:09:35
FarmaPonte,Allexofedrin Pediátrico Suspensão 60mL,EMS,7896004770895,43.36,27.61,27.61,27.06,36.32,https://www.farmaponte.com.br/allexofedrin-6mgml-caixa-com-1-frasco-com-60ml-de-suspensao-de-uso-oral-sabor-framboesa-seringa-dosadora-pediatrico/p,2026-05-05 09:09:35
FarmaPonte,Fledoid 500mg Pomada 40g,,7898040325169,37.01,37.01,37.01,36.27,0.0,https://www.farmaponte.com.br/fledoid-500mg-pomada-40g/p,2026-05-05 09:09:35
FarmaPonte,"Avamys 0,0275Mg Dose, Caixa Com 1 Frasco Spray Com 120 Doses De Suspensao De Uso Nasal",GSK,7896015518875,77.07,67.82,67.82,66.46,12.0,https://www.farmaponte.com.br/avamys-00275mgdose-caixa-com-1-frasco-spray-com-120-doses-de-suspensao-de-uso-nasal/p,2026-05-05 09:09:35
FarmaPonte,Oscillococcinum 6 Tubos Com 1G De Globulos,Boiron,7898927111045,99.9,90.99,90.99,89.17,8.92,https://www.farmaponte.com.br/oscillococcinum-6-tubos-com-1g-de-globulos/p,2026-05-05 09:09:35
FarmaPonte,"Allexofedrin D 60 + 120Mg, Caixa Com 10 Comprimidos Revestidos",EMS,7896004705408,63.3,49.56,49.56,48.57,21.71,https://www.farmaponte.com.br/allexofedrin-d-60-120mg-caixa-com-10-comprimidos-revestidos/p,2026-05-05 09:09:35
FarmaPonte,Salonpas Pequeno Adesivo Com 4 Unidades,Hisamitsu,7896227800881,5.46,5.46,5.46,5.35,0.0,https://www.farmaponte.com.br/salonpas-emplastro-11414mg-2184mg-13104mg-2840mg-1842mg-caixa-com-4-emplastros/p,2026-05-05 09:09:36
FarmaPonte,"Ivermectina Vitamedic 6Mg, Caixa Com 4 Comprimidos",Vitamedic,7898049793310,35.69,25.7,25.7,,27.99,https://www.farmaponte.com.br/ivermectina-vitamedic-6mg-caixa-com-4-comprimidos/p,2026-05-05 09:09:36
FarmaPonte,CLEXANE 40MG INJ 10SER,,7896070605268,924.68,549.17,549.18,538.19,40.61,https://www.farmaponte.com.br/clexane-40mg-inj-10ser/p,2026-05-05 09:09:36
FarmaPonte,Angeliq Estradiol 1mg + Drospirenona 2mg 28 comprimidos,Bayer,7891106916028,146.65,126.12,126.12,123.6,14.0,https://www.farmaponte.com.br/angeliq-1mg-2mg-caixa-com-28-comprimidos-revestidos/p,2026-05-05 09:09:37
FarmaPonte,"Andolba Aerossol 4,5Mg G + 0,5Mg G + 0,5Mg G, Caixa Com 1 Tubo Aerosol Com 43G De Solucao De Uso Dermatologico",Eurofarma,7899640806430,42.31,38.01,38.01,37.25,10.16,https://www.farmaponte.com.br/andolba-aerossol-45mgg-05mgg-05mgg-caixa-com-1-tubo-aerosol-com-43g-de-solucao-de-uso-dermatologico/p,2026-05-05 09:09:37
FarmaPonte,Imecap Rejuvenecedor Com 30 Saches,Farmoquímica,7898040328566,96.79,63.0,63.0,61.74,34.91,https://www.farmaponte.com.br/imecap-rejuvenecedor-com-30-saches/p,2026-05-05 09:09:37
FarmaPonte,"Espironolactona Eurofarma 50Mg, Caixa Com 30 Comprimidos",Eurofarma,7891317431334,45.43,32.71,32.71,32.06,28.0,https://www.farmaponte.com.br/espironolactona-eurofarma-50mg-caixa-com-30-comprimidos/p,2026-05-05 09:09:37
FarmaPonte,Solução Restauradora Sem Perfume Bepantol Derma Caixa 50mL,Bepantol,7891106915878,33.7,33.7,33.7,33.03,0.0,https://www.farmaponte.com.br/bepantol-derma-spray-50ml/p,2026-05-05 09:09:38
FarmaPonte,AAS Protect 100mg 30 Comprimidos Revestidos,Cosmed,7896094928046,23.54,21.66,21.66,21.23,7.99,https://www.farmaponte.com.br/aas-protect-100mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:09:38
FarmaPonte,"Acetilcisteina Ems 20Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope De Uso Pediatrico + Copo Medidor",,7896004715292,39.9,19.95,19.95,14.16,50.0,https://www.farmaponte.com.br/acetilcisteina-ems-20mgml-caixa-com-1-frasco-com-120ml-de-xarope-de-uso-pediatrico-copo-medidor/p,2026-05-05 09:09:38
FarmaPonte,Sonrisal 2 Comprimidos Efervescentes,GSK,7896015520533,3.22,3.22,3.22,3.16,0.0,https://www.farmaponte.com.br/sonrisal-1854mg-400mg-325mg-1413mg-blister-com-2-comprimidos-efervescentes-sabor-tradicional/p,2026-05-05 09:09:38
FarmaPonte,"Decongex Plus 0,4Mg + 1Mg, Caixa Com 1 Frasco Com 120Ml De Xarope + Copo Medidor",Aché,7896658001918,28.22,23.0,23.0,22.54,18.5,https://www.farmaponte.com.br/decongex-plus-04mg-1mg-caixa-com-1-frasco-com-120ml-de-xarope-copo-medidor/p,2026-05-05 09:09:38
FarmaPonte,"Levotiroxina Sodica Merck 50Mcg, Caixa Com 30 Comprimidos",Merck,7891721202810,12.54,12.16,12.16,11.92,3.03,https://www.farmaponte.com.br/levotiroxina-sodica-merck-50mcg-caixa-com-30-comprimidos/p,2026-05-05 09:09:39
FarmaPonte,Simeticona Gotas 15 Ml Med Gen,,7896422504744,16.9,12.68,12.68,12.43,24.97,https://www.farmaponte.com.br/simeticona-gts-15ml-med-gen/p,2026-05-05 09:09:39
FarmaPonte,"Budesonida Ems 32Mcg Acionamento, Caixa Com 1 Frasco Com 120 Doses De Suspensao De Uso Nasal",EMS,7896004758268,29.33,25.65,25.65,23.85,12.55,https://www.farmaponte.com.br/budesonida-ems-32mcgacionamento-caixa-com-1-frasco-com-120-doses-de-suspensao-de-uso-nasal/p,2026-05-05 09:09:39
FarmaPonte,"Propionato De Clobetasol Solucao Capilar Prati-Donaduzzi 0,5Mg G, Caixa Com 1 Frasco Gotejador Com 50G De Solucao De Uso Capilar",Prati-Donaduzzi,7899547520408,46.92,43.17,43.17,42.31,7.99,https://www.farmaponte.com.br/propionato-de-clobetasol-prati-donaduzzi-05mgg-solucao-capilar-50-g/p,2026-05-05 09:09:39
FarmaPonte,Probiótico Colidis Gotas 5mL,Aché,7896658027796,132.6,128.0,128.0,125.44,3.47,https://www.farmaponte.com.br/colidis-caixa-com-1-frasco-gotejador-com-5ml-de-solucao-oral/p,2026-05-05 09:09:39
FarmaPonte,"Nicorette 2Mg, Caixa Com 30 Gomas Mastigaveis",Janssen-Cilag,7891010970871,102.98,92.68,92.68,90.83,10.0,https://www.farmaponte.com.br/nicorette-2mg-caixa-com-30-gomas-mastigaveis/p,2026-05-05 09:09:40
FarmaPonte,"Losartana Potassica Neo Quimica 50Mg, Caixa Com 30 Comprimidos Revestidos",Neo Química,7896714208565,10.32,5.56,5.56,5.45,46.12,https://www.farmaponte.com.br/losartana-potassica-neo-quimica-50mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:09:40
FarmaPonte,Benatux Xarope Sabor Menta Frasco 120ml + Copo Medidor,Cifarma,7908020506997,21.77,18.78,18.78,18.4,13.73,https://www.farmaponte.com.br/benatux-xpe-120ml/p,2026-05-05 09:09:40
FarmaPonte,"Enemin 714Mg G + 7,70Mg G, Caixa Com 7 Bisnagas De Solucao De Uso Retal",Kley Hertz Farmacêutica,7896331706925,59.7,42.9,42.9,42.04,28.14,https://www.farmaponte.com.br/enemin-714mgg-770mgg-caixa-com-7-bisnagas-de-solucao-de-uso-retal/p,2026-05-05 09:09:41
FarmaPonte,"Buscopan Composto 10Mg + 250Mg, Caixa Com 20 Comprimidos Revestidos",Cosmed,7896094921399,29.49,28.35,28.35,27.78,3.87,https://www.farmaponte.com.br/buscopan-composto-10mg-250mg-caixa-com-20-comprimidos-revestidos/p,2026-05-05 09:09:41
FarmaPonte,Pomada Vick Vaporub com 12g,P&G,78911222,24.15,18.59,18.59,18.22,23.02,https://www.farmaponte.com.br/vick-vaporub-282-526-133mgg-unguento-pote-12g/p,2026-05-05 09:09:41
FarmaPonte,Daflon 1000mg Servier 30 Comprimidos Revestidos,Servier,7898029551848,196.41,170.88,170.88,167.46,13.0,https://www.farmaponte.com.br/daflon-900mg-100mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:09:41
FarmaPonte,Maxidrate 6mg Gel Nasal com 30g,Libbs,,61.65,57.33,57.33,56.18,7.01,https://www.farmaponte.com.br/maxidrate-45mgg-caixa-com-1-frasco-com-30g-de-gel-de-uso-nasal/p,2026-05-05 09:09:41
FarmaPonte,"Epocler 100Mg Ml + 50Mg Ml + 10Mg Ml, Flaconete Com 10Ml De Solucao De Uso Oral",Cosmed,7896094912298,4.74,4.74,4.74,4.65,0.0,https://www.farmaponte.com.br/epocler-100mgml-50mgml-10mgml-flaconete-com-10ml-de-solucao-de-uso-oral/p,2026-05-05 09:09:41
FarmaPonte,Esmalte Tratamento Sos Unhas Concreto 7Ml,Top Beauty,7899083116325,8.99,8.99,8.99,8.81,0.0,https://www.farmaponte.com.br/esmalte-tratamento-sos-unhas-concreto-7ml/p,2026-05-05 09:09:41
FarmaPonte,"Sal De Frutas Eno 2 Envelopes Com 5G De Po Efervescente De Uso Oral, Guarana",PF Consumer Healthcare,7896015517014,4.99,4.99,4.99,4.89,0.0,https://www.farmaponte.com.br/sal-de-frutas-eno-2-envelopes-com-5g-de-po-efervescente-de-uso-oral-guarana/p,2026-05-05 09:09:41
FarmaPonte,"Aciclovir Comprimido Teuto 200Mg, Caixa Com 25 Comprimidos",Teuto,7896112128762,84.25,43.81,43.81,15.77,48.0,https://www.farmaponte.com.br/aciclovir-comprimido-teuto-200mg-caixa-com-25-comprimidos/p,2026-05-05 09:09:42
FarmaPonte,"Mylanta Plus 80Mg Ml + 80Mg Ml + 6Mg Ml, Caixa Com 1 Frasco Com 240Ml De Suspensao De Uso Oral, Morango",Janssen-Cilag,7891010256432,64.83,60.29,60.29,59.08,7.0,https://www.farmaponte.com.br/mylanta-plus-80mgml-80mgml-6mgml-caixa-com-1-frasco-com-240ml-de-suspensao-de-uso-oral-morango/p,2026-05-05 09:09:42
FarmaPonte,Viagra 50mg 2 Comprimidos,Mylan,7908236800186,79.19,68.1,68.1,66.74,14.0,https://www.farmaponte.com.br/viagra-50mg-caixa-com-2-comprimidos-revestidos/p,2026-05-05 09:09:43
FarmaPonte,"Iumi Es 3Mg + 0,02Mg, Caixa Com 30 Comprimidos Revestidos",Libbs,7896094210271,81.74,70.3,70.3,68.89,14.0,https://www.farmaponte.com.br/iumi-es-3mg-002mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:09:43
FarmaPonte,Succinato de Sumatriptana 50mg 2 Comprimidos Revestidos - Biolab,Biolab Genéricos,7898146821633,29.05,20.92,20.92,20.5,27.99,https://www.farmaponte.com.br/succinato-de-sumatriptana-biolab-genericos-50mg-caixa-com-2-comprimidos-revestidos/p,2026-05-05 09:09:43
FarmaPonte,Dicloridrato de Manidipino 10mg 30 comprimidos Pharlab Genérico,Pharlab,7898216365784,128.3,98.79,98.79,96.81,23.0,https://www.farmaponte.com.br/manidipino-10mg-30cpr-phar/p,2026-05-05 09:09:43
FarmaPonte,Biofenac Aerosol 60g,Aché,7896658014321,42.16,38.0,38.0,37.24,9.87,https://www.farmaponte.com.br/biofenac-aerosol-60gr/p,2026-05-05 09:09:43
FarmaPonte,Eliquis 5mg 60 comprimidos,Pfizer,7891268118100,415.02,390.12,390.12,382.32,6.0,https://www.farmaponte.com.br/eliquis-5mg-60cpr/p,2026-05-05 09:09:43
FarmaPonte,"Desogestrel Eurofarma 75Mcg, Caixa Com 84 Comprimidos",Eurofarma,7891317180553,92.89,43.66,43.66,42.79,53.0,https://www.farmaponte.com.br/desogestrel-eurofarma-75mcg-caixa-com-84-comprimidos/p,2026-05-05 09:09:43
FarmaPonte,Doralgina com 20 drágeas,Neo Química,7896714291024,36.46,18.5,18.5,11.66,49.26,https://www.farmaponte.com.br/doralgina-30mg-300mg-30mg-caixa-com-20-drageas/p,2026-05-05 09:09:44
FarmaPonte,Colágeno Tipo II Colaten HA 60 cápsulas,,7896226109589,260.89,255.28,255.27,250.17,2.15,https://www.farmaponte.com.br/colaten-ha-com-60-capsulas-duras/p,2026-05-05 09:09:44
FarmaPonte,Colaten Artro 30 Comprimidos,,7896226110141,215.0,193.5,193.5,189.63,10.0,https://www.farmaponte.com.br/colaten-artro-30-comprimidos/p,2026-05-05 09:09:44
FarmaPonte,Propranolol 40mg c  30 Comprimidos - Sigma,EMS,7894916550055,18.08,16.45,16.45,16.12,9.02,https://www.farmaponte.com.br/cloridrato-de-propranolol-ems-40mg-caixa-com-30-comprimidos/p,2026-05-05 09:09:45
FarmaPonte,"Molieri 20 3Mg + 0,02Mg, Caixa Com 24 Comprimidos Revestidos",Eurofarma,7891317013158,76.45,67.28,67.28,65.93,11.99,https://www.farmaponte.com.br/molieri-20-3mg-002mg-caixa-com-24-comprimidos-revestidos/p,2026-05-05 09:09:45
FarmaPonte,"Secnidazol Medley 1000Mg, Caixa Com 2 Comprimidos Revestidos",Medley,7896422505680,25.37,7.0,7.0,6.86,72.41,https://www.farmaponte.com.br/secnidazol-medley-1000mg-caixa-com-2-comprimidos-revestidos/p,2026-05-05 09:09:45
FarmaPonte,"Hidroclorotiazida Medquimica 25Mg, Caixa Com 30 Comprimidos",Medquímica,7896862918583,3.48,2.44,2.44,2.39,29.89,https://www.farmaponte.com.br/hidroclorotiazida-medquimica-25mg-caixa-com-30-comprimidos/p,2026-05-05 09:09:45
FarmaPonte,Cetobeta pomada bisnaga com 30g,,7898168001303,42.74,28.46,28.46,27.89,33.41,https://www.farmaponte.com.br/cetobeta-pom-30gr/p,2026-05-05 09:09:46
FarmaPonte,"Valsartana 160mg + Hidroclorotiazida 12,5mg 30 comprimidos Ache Genérico",,7896181922834,62.92,48.45,48.45,47.48,23.0,https://www.farmaponte.com.br/valsartana-160mg-hidroclorotiazida-125mg-30-comprimidos-ache-generico/p,2026-05-05 09:09:46
FarmaPonte,"Proctyl 100Mg + 27Mg, Caixa Com 15 Supositorios De Uso Retal",Takeda,7896641805905,103.86,93.47,93.47,91.6,10.0,https://www.farmaponte.com.br/proctyl-100mg-27mg-caixa-com-15-supositorios-de-uso-retal/p,2026-05-05 09:09:46
FarmaPonte,Trezete 20mg + 10mg 30 Comprimidos Revestidos,Aché,7896658027130,134.98,116.08,116.08,113.76,14.0,https://www.farmaponte.com.br/trezete-20mg-10mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:09:46
FarmaPonte,"Puran T4 37,5Mcg 30 Comprimidos",Sanofi,7891058003562,11.91,10.0,10.0,9.8,16.04,https://www.farmaponte.com.br/puran-t4-375mcg-caixa-com-30-comprimidos/p,2026-05-05 09:09:46
FarmaPonte,Puran T4 100Mcg 30 Comprimidos,Sanofi,7897595901033,17.73,15.6,15.6,14.51,12.01,https://www.farmaponte.com.br/puran-t4-100mcg-caixa-com-30-comprimidos/p,2026-05-05 09:09:46
FarmaPonte,"Omeprazol Medley 10Mg, Caixa Com 14 Capsulas Gelatinosas Duras De Liberacao Retardada",Medley,7896422506533,23.42,21.55,21.55,21.12,7.98,https://www.farmaponte.com.br/omeprazol-medley-10mg-caixa-com-14-capsulas-gelatinosas-duras-de-liberacao-retardada/p,2026-05-05 09:09:47
FarmaPonte,"Narix 0,5Mg Ml, Caixa Com 1 Frasco Gotejador Com 30Ml De Solucao De Uso Nasal",Cimed,7896523202600,9.94,5.93,5.93,5.81,40.34,https://www.farmaponte.com.br/narix-05mgml-caixa-com-1-frasco-gotejador-com-30ml-de-solucao-de-uso-nasal/p,2026-05-05 09:09:47
FarmaPonte,Cloridrato de Terbinafina 250mg com 14 Comprimidos Aché Biosintética Genérico,Biosintética - Aché,7896181918998,88.16,45.84,45.84,33.46,48.0,https://www.farmaponte.com.br/cloridrato-de-terbinafina-biosintetica-250mg-caixa-com-14-comprimidos/p,2026-05-05 09:09:47
FarmaPonte,Colágeno Hidrolisado 1000mg Stem 100 comprimidos,,7898323760274,67.08,54.9,54.9,53.8,18.16,https://www.farmaponte.com.br/colageno-hidrolisado-1000mg-stem-100-comprimidos-1/p,2026-05-05 09:09:48
FarmaPonte,ProHN 30 Cápsulas,Aché,7896658036392,148.21,130.9,130.9,128.28,11.68,https://www.farmaponte.com.br/prohn-com-30-capsulas/p,2026-05-05 09:09:48
FarmaPonte,Povidine Topico Icar 100 Ml,Vic Pharma,7897194220269,18.9,18.9,18.9,18.52,0.0,https://www.farmaponte.com.br/povidine-topico-icar-100ml/p,2026-05-05 09:09:48
FarmaPonte,"Venaflon 450Mg + 50Mg, Caixa Com 30 Comprimidos Revestidos",Teuto,7896112125822,105.37,28.99,28.99,24.64,72.49,https://www.farmaponte.com.br/venaflon-450mg-50mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:09:49
FarmaPonte,"Paracetamol + Cloridrato De Pseudoefedrina Ems 500 + 30Mg, Caixa Com 24 Comprimidos Revestidos",EMS,7896004722337,14.96,14.96,14.96,14.66,0.0,https://www.farmaponte.com.br/paracetamol-cloridrato-de-pseudoefedrina-ems-500-30mg-caixa-com-24-comprimidos-revestidos/p,2026-05-05 09:09:49
FarmaPonte,"Acido Acetilsalicilico Ems 100Mg, Blister Com 10 Comprimidos",EMS,7896004710907,4.31,4.31,4.31,4.22,0.0,https://www.farmaponte.com.br/acido-acetilsalicilico-ems-100mg-blister-com-10-comprimidos/p,2026-05-05 09:09:49
FarmaPonte,"Oto-Xilodase 100Utr Ml + 50Mg Ml + 5M Ml, Caixa Com 1 Frasco Gotejador Com 8Ml De Solucao De Uso Otologico",Apsen,7896637022439,27.96,27.12,27.12,26.58,3.0,https://www.farmaponte.com.br/oto-xilodase-100utrml-50mgml-5mml-caixa-com-1-frasco-gotejador-com-8ml-de-solucao-de-uso-otologico/p,2026-05-05 09:09:49
